gtin;description;price;url;picture
7893299911811;"Smart TV LG 77"" OLED 77C9PSB 4K UHD Wi-Fi HDR 3 HDMI 2 USB com Inteligência Artificial";36.549,99;https://www.americanas.com.br/produto/1669977323?pfm_carac=TV&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7891356086519;"Smart TV Philco 75"" ELED Ultra HD 4K com Wi-Fi 4 HDMI 2 USB e Netflix - PTV75K90AGIB";8.842,99;https://www.americanas.com.br/produto/1943746271?pfm_carac=TV&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7893299913648;Smart TV Led 60'' LG 60UN7310 Ultra HD 4K AI Conversor Digital Integrado 3 HDMI 2 USB WiFi Preta;3.299,99;https://www.americanas.com.br/produto/1729956592?pfm_carac=TV&pfm_index=19&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7892509113885;Smart TV 82'' Samsung Crystal UHD 82TU8000 4K, Wi-fi, Borda Infinita, Alexa built in, Controle Único, Visual Livre de Cabo, Modo Ambiente Foto e Processador Crystal 4K;10.924,99;https://www.americanas.com.br/produto/1738809851?pfm_carac=TV&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
PRODUTO Samsung Smart TV 65'' QLED 8K 65Q800T, Processador com IA, Borda Infinita, Alexa built in, Som em Movimento, Modo Ambiente 3.0;"Samsung Smart TV 65'' QLED 8K 65Q800T, Processador com IA, Borda Infinita, Alexa built in, Som em Movimento, Modo Ambiente 3.0 + Samsung Smart Tv Qled 4k The Frame 55"" 2020";16.999,99;https://www.americanas.com.br/produto/2796117060?pfm_carac=TV&pfm_index=21&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7899968300863;"Android Tv Led 32"" Semp 32s5300 Bluetooth, Controle Remoto Com Comando De Voz E Google Assistant";1.329,99;https://www.americanas.com.br/produto/134511851?pfm_carac=TV&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7899968300818;"Smart TV Led 32"" Tcl 32s6500 HD Android, Bluetooth, Controle Remoto com Comando de voz, Google Assistant";1.244,49;https://www.americanas.com.br/produto/134244705?pfm_carac=TV&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7898620271015;Smart TV LED 50'' Philips 50PUG6654/78 Ultra HD 4k, Design sem Bordas HDR10+ Dolby Vision Dolby Atmos Bluetooth 3 HDMI 2 USB 60 HZ - Prata;2.199,99;https://www.americanas.com.br/produto/1497513898?pfm_carac=TV&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7893299913440;"Oled55cx - Smart Tv Lg 55"" Oled 4k";7.218,13;https://www.americanas.com.br/produto/1733188611?pfm_carac=TV&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7893299913655;"Smart Tv 55"" LG 55UN7310 4K 4HDMI 2 USB Wi-Fi Inteligência Artificial Thinq Ai";2.659,99;https://www.americanas.com.br/produto/1803891151?pfm_carac=TV&pfm_index=2&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7893299913433;Smart TV OLED 65'' LG OLED65CX Ultra HD 4K WiFi Bluetooth HDR Inteligência Artificial ThinQAI Smart Magic Google Assistente Alexa;9.499,99;https://www.americanas.com.br/produto/1735043132?pfm_carac=TV&pfm_index=3&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
